timestep,mean_reward
671232,609.3268
671744,612.8823
672256,609.4811
672768,608.8442
673280,607.9912
673792,597.8990
674304,603.9863
674816,608.9206
675328,604.8865
675840,605.7666
676352,591.7772
676864,592.9708
677376,599.4676
677888,595.7949
678400,600.6806
678912,595.3930
679424,597.4325
679936,592.6546
680448,589.6178
680960,586.8872
681472,593.2924
681984,592.3779
682496,593.8655
683008,587.5888
683520,590.1323
684032,595.0554
684544,599.8096
685056,599.8616
685568,606.0191
686080,615.0643
686592,623.0921
687104,615.8617
687616,619.0196
688128,623.9793
688640,627.3891
689152,631.8516
689664,635.8857
690176,639.4646
690688,641.0908
691200,635.4651
691712,634.7487
692224,638.0758
692736,637.4365
693248,638.4382
693760,636.6182
694272,636.2704
694784,635.8312
695296,633.7405
695808,629.8326
696320,636.2911
696832,636.8089
697344,643.0987
697856,639.5733
698368,635.7762
698880,632.3071
699392,631.7151
699904,630.7766
700416,632.4706
700928,634.0456
701440,637.6245
701952,634.8821
702464,634.8387
702976,640.4365
703488,649.0424
704000,650.5346
704512,649.8689
705024,654.7246
705536,661.3456
706048,664.4754
706560,661.3919
707072,657.8437
707584,654.6653
708096,660.5260
708608,662.9608
709120,660.6731
709632,658.4600
710144,655.2972
710656,648.5608
711168,646.4474
711680,639.0159
712192,637.5348
712704,637.2950
713216,633.8772
713728,627.9960
714240,622.7513
714752,619.5514
715264,620.3180
715776,608.6199
716288,606.3220
716800,609.8818
717312,604.8558
717824,607.4108
718336,596.2030
718848,590.5897
719360,583.9584
719872,593.6041
720384,594.5863
720896,595.5406
721408,602.0489
721920,608.8453
722432,598.9527
722944,605.8456
723456,607.0191
723968,614.9441
724480,618.4367
724992,619.4746
725504,621.8029
726016,633.1893
726528,634.3840
727040,631.0057
727552,638.4636
728064,638.0014
728576,650.6792
729088,649.2884
729600,653.0945
730112,648.3579
730624,644.9978
731136,644.5836
731648,644.9875
732160,649.0393
732672,651.7565
733184,649.8025
733696,636.6048
734208,623.0881
734720,627.4619
735232,624.6174
735744,622.1374
736256,619.8840
736768,617.2920
737280,618.0096
737792,620.1618
738304,619.5184
738816,626.3750
739328,624.7048
739840,622.4898
740352,635.2811
740864,634.9883
741376,634.2049
741888,631.6978
742400,626.2415
742912,623.6702
743424,629.1425
743936,647.3610
744448,643.6084
744960,645.0588
745472,650.1938
745984,649.5089
746496,658.7319
747008,659.6895
747520,650.2702
748032,655.6672
748544,650.1771
749056,648.4281
749568,650.8065
750080,650.3733
750592,653.2090
751104,651.3149
751616,651.4660
752128,648.2679
752640,652.1837
753152,659.4005
753664,656.5358
754176,659.3281
754688,652.4290
755200,645.3284
755712,641.3202
756224,642.1572
756736,648.9120
757248,647.4341
757760,655.7663
758272,652.7619
758784,655.2840
759296,654.2624
759808,649.4584
760320,650.8248
760832,650.6617
761344,649.9329
761856,660.5233
762368,662.0251
762880,656.6262
763392,650.8582
763904,650.8885
764416,654.5851
764928,659.1459
765440,659.1954
765952,655.7413
766464,642.0336
766976,639.4218
767488,635.9923
768000,631.3742
768512,628.6881
769024,631.5298
769536,633.3876
770048,634.6193
770560,628.7765
771072,631.2561
771584,622.6166
772096,622.5116
772608,619.5428
773120,623.8290
773632,612.2947
774144,611.5667
774656,616.2089
775168,609.4879
775680,612.2227
776192,609.9822
776704,613.1640
777216,612.7771
777728,621.8927
778240,624.9784
778752,622.8605
779264,623.1612
779776,623.1868
780288,622.5057
780800,627.3612
781312,630.9533
781824,632.4322
782336,634.8877
782848,633.7392
783360,631.1604
783872,640.0066
784384,639.3230
784896,639.8428
785408,646.1096
785920,647.5882
786432,655.7838
786944,653.4360
787456,649.8323
787968,647.8438
788480,652.3943
788992,656.3557
789504,658.4206
790016,663.6329
790528,665.2524
791040,661.8642
791552,663.6428
792064,653.2914
792576,648.2681
793088,658.2122
793600,662.2839
794112,665.1540
794624,667.2935
795136,667.0089
795648,666.8563
796160,667.2082
796672,672.6932
797184,671.2769
797696,673.0411
798208,667.5770
798720,669.9351
799232,666.8210
799744,664.7559
800256,661.4644
800768,664.7607
801280,655.9401
801792,652.3646
802304,662.7206
802816,665.3201
803328,648.7649
803840,641.1422
804352,637.6120
804864,637.0048
805376,637.9090
805888,632.1894
806400,634.3979
806912,628.6378
807424,629.3748
807936,630.0038
808448,629.3470
808960,627.6785
809472,630.6306
809984,628.1110
810496,622.2105
811008,631.3597
811520,627.8723
812032,627.4456
812544,624.6835
813056,625.8172
813568,636.5649
814080,637.2726
814592,638.4863
815104,631.3693
815616,637.4401
816128,636.6860
816640,629.8641
817152,637.0272
817664,636.7980
818176,642.3661
818688,643.1842
819200,642.0371
819712,633.5651
820224,637.9111
820736,641.3673
821248,641.8461
821760,634.1616
822272,638.5529
822784,641.1875
823296,636.3279
823808,634.7355
824320,628.1335
824832,628.0181
825344,632.2460
825856,633.6359
826368,635.5575
826880,630.0838
827392,630.3406
827904,630.8937
828416,621.2029
828928,625.5828
829440,625.0300
829952,631.5836
830464,632.6019
830976,632.5822
831488,633.7763
832000,631.1069
832512,630.6293
833024,634.0945
833536,641.9138
834048,650.8264
834560,646.5913
835072,653.8748
835584,654.3367
836096,658.0438
836608,663.4737
837120,662.5168
837632,656.8013
838144,661.4195
838656,661.2803
839168,660.7611
839680,663.7210
840192,662.5916
840704,663.8865
841216,660.9467
841728,658.4231
842240,668.4826
842752,666.6313
843264,667.4226
843776,661.8741
844288,664.8193
844800,662.9898
845312,655.4695
845824,651.6224
846336,652.5200
846848,657.2939
847360,658.6363
847872,658.8351
848384,658.8977
848896,660.4867
849408,654.6188
849920,656.4967
850432,654.8138
850944,650.8150
851456,658.6929
851968,657.9280
852480,651.7539
852992,648.7599
853504,646.9050
854016,646.8770
854528,653.8547
855040,645.5284
855552,650.1770
856064,648.6480
856576,645.9018
857088,642.3761
857600,645.9311
858112,641.2937
858624,640.2920
859136,642.9251
859648,640.0847
860160,640.4287
860672,641.5880
861184,640.1275
861696,630.2243
862208,626.8874
862720,634.5304
863232,636.1414
863744,636.8015
864256,634.7800
864768,638.4771
865280,632.4707
865792,629.4605
866304,635.2282
866816,633.9354
867328,633.1878
867840,630.5926
868352,635.4220
868864,635.0655
869376,638.1308
869888,631.3500
870400,630.2639
870912,637.6744
871424,639.8575
871936,644.6567
872448,641.8289
872960,642.3264
873472,643.5680
873984,642.9744
874496,646.7495
875008,647.1589
875520,651.5411
876032,646.0072
876544,647.6071
877056,644.3761
877568,646.9519
878080,644.6168
878592,643.3544
879104,641.8840
879616,639.6862
880128,646.0395
880640,646.8849
881152,639.7199
881664,638.0649
882176,639.0547
882688,641.3111
883200,645.2244
883712,640.6546
884224,642.8719
884736,636.1054
885248,637.9794
885760,636.8636
886272,641.8827
886784,642.2468
887296,649.5585
887808,651.3526
888320,651.1521
888832,643.6574
889344,648.2305
889856,643.9917
890368,643.0742
890880,645.0799
891392,644.0979
891904,646.9226
