timestep,mean_reward
698880,408.1287
699392,410.2583
699904,413.6779
700416,413.7220
700928,410.1644
701440,418.7821
701952,415.3542
702464,399.1692
702976,400.8092
703488,394.0971
704000,374.6880
704512,388.6125
705024,392.3867
705536,388.4424
706048,396.2676
706560,384.3581
707072,387.3648
707584,404.5985
708096,396.3746
708608,409.4118
709120,414.0643
709632,416.9230
710144,422.2977
710656,422.1549
711168,427.1159
711680,431.4663
712192,425.5623
712704,442.5929
713216,443.6149
713728,459.5809
714240,468.4630
714752,453.3879
715264,467.2326
715776,470.1775
716288,458.1823
716800,478.3040
717312,468.5034
717824,481.2312
718336,485.4121
718848,474.2207
719360,453.4218
719872,449.8273
720384,436.8548
720896,439.9315
721408,431.9248
721920,434.7661
722432,432.3007
722944,435.8936
723456,435.3317
723968,436.9104
724480,424.9626
724992,438.1124
725504,430.8953
726016,426.4301
726528,436.9261
727040,435.0180
727552,419.0186
728064,407.4742
728576,408.7940
729088,426.6838
729600,426.1356
730112,439.5047
730624,448.8369
731136,446.7053
731648,449.6295
732160,447.6076
732672,446.8650
733184,439.6999
733696,437.9632
734208,430.5683
734720,414.1004
735232,416.2200
735744,429.2919
736256,414.1048
736768,424.9279
737280,417.1725
737792,426.1784
738304,428.9801
738816,424.7289
739328,431.8747
739840,441.1348
740352,439.0395
